id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type
co-463,Electrical Metallic Tubing (EMT),,lv-8,,,,6.210712091E-05,15.9464375,-2.014241431,-0.6530594,16.09063044,-1.990822631,-0.6296406,15.9464375,-2.002532031,16.09063044,-2.002532031,0.1441929433,-0.64135,-0.64135,,,,
co-464,Electrical Metallic Tubing (EMT),,lv-8,,,,0.01191141626,-4.986696693,8.555809819,-1.5265019,-0.116261825,8.611613619,-1.4706981,-0.116261825,8.583711719,-4.986696693,8.583711719,4.870434868,-1.4986,-1.4986,,,,
co-465,Electrical Metallic Tubing (EMT),,lv-9,,,,0.001708291864,-5.7238519,7.9603981,-1.1049,-5.6680481,8.0162019,-0.4064,-5.69595,7.9883,-5.69595,7.9883,0.6985,-1.1049,-0.4064,,,,
co-466,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0002881513637,-5.475551074,8.281361709,-1.5265019,-5.359038843,8.408562668,-1.4706981,-5.38102584,8.391384543,-5.453564077,8.298539834,0.1178216274,-1.4986,-1.4986,,,,
co-467,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0001743617843,-24.5163594,10.8331,-2.1135594,-24.4929406,11.2379125,-2.0901406,-24.50465,10.8331,-24.50465,11.2379125,0.4048125,-2.10185,-2.10185,,,,
co-468,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0008305229737,-26.62177219,11.4151156,-2.1135594,-24.6935625,11.4385344,-2.0901406,-24.6935625,11.426825,-26.62177219,11.426825,1.928209685,-2.10185,-2.10185,,,,
co-469,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0001776089087,-27.7655791,11.4151156,-2.6215594,-27.35322781,11.4385344,-2.5981406,-27.35322781,11.426825,-27.7655791,11.426825,0.4123512882,-2.60985,-2.60985,,,,
co-470,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0002131924194,-27.1707763,11.4151156,-2.539126301,-26.8042237,11.4385344,-2.172573699,-26.8125035,11.426825,-27.1624965,11.426825,0.4949648607,-2.180853495,-2.530846505,,,,
co-471,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0002359012376,-3.8502844,10.8331,-1.3579094,-3.8268656,11.3807875,-1.3344906,-3.838575,10.8331,-3.838575,11.3807875,0.5476875,-1.3462,-1.3462,,,,
co-472,Electrical Metallic Tubing (EMT),,lv-8,,,,0.001189078992,-3.6496625,11.5579906,-1.3579094,-0.889,11.5814094,-1.3344906,-3.6496625,11.5697,-0.889,11.5697,2.7606625,-1.3462,-1.3462,,,,
co-473,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0007295844073,-0.7356094,9.7234375,-1.3579094,-0.7121906,11.4173,-1.3344906,-0.7239,9.7234375,-0.7239,11.4173,1.6938625,-1.3462,-1.3462,,,,
co-474,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0009634343298,14.5669,-7.1872094,-0.3165094,16.8036875,-7.1637906,-0.2930906,16.8036875,-7.1755,14.5669,-7.1755,2.2367875,-0.3048,-0.3048,,,,
co-475,Electrical Metallic Tubing (EMT),,lv-8,,,,9.230917993E-05,16.9808906,-6.9865875,-0.3165094,17.0043094,-6.772275,-0.2930906,16.9926,-6.9865875,16.9926,-6.772275,0.2143125,-0.3048,-0.3048,,,,
co-476,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.1227215425,15.28216797,21.6074625,-5.518404,15.45044297,21.7757375,-1.467988511E-15,15.36630547,21.6916,15.36630547,21.6916,5.518404,-1.867823245E-15,-5.518404,,,,
co-477,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.1227215425,14.99479977,21.6074625,-5.518404,15.16307477,21.7757375,-1.537620045E-15,15.07893727,21.6916,15.07893727,21.6916,5.518404,-1.867823245E-15,-5.518404,,,,
co-478,Electrical Metallic Tubing (EMT),,lv-8,,,,9.312747111E-05,16.26345461,-1.955514938,-0.6530594,16.45399784,-1.812317093,-0.6296406,16.27017085,-1.945923159,16.4472816,-1.821908872,0.2162123114,-0.64135,-0.64135,,,,
co-479,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0001325910823,16.62682201,-1.7770094,-0.6530594,16.93465625,-1.7535906,-0.6296406,16.93465625,-1.7653,16.62682201,-1.7653,0.3078342408,-0.64135,-0.64135,,,,
co-480,Electrical Metallic Tubing (EMT),,lv-8,,,,6.91431822E-05,16.9808906,-1.983772185,-0.6530594,17.0043094,-1.82324375,-0.6296406,16.9926,-1.983772185,16.9926,-1.82324375,0.1605284355,-0.64135,-0.64135,,,,
co-481,Electrical Metallic Tubing (EMT),,lv-4,,,,0.02683571219,-11.20775,2.3914481,13.1800981,-0.23495,2.4472519,13.2359019,-11.20775,2.41935,-0.23495,2.41935,10.9728,13.208,13.208,,,,
co-482,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0001110356458,-11.44212612,0.7392994299,8.9890981,-11.38632232,0.7847005701,9.0449019,-11.41422422,0.7847005701,-11.41422422,0.7392994299,0.0454011403,9.017,9.017,,,,
co-483,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0008467605409,-11.44212612,-0.254,9.1160981,-11.38632232,0.09223020242,9.1719019,-11.41422422,-0.254,-11.41422422,0.09223020242,0.3462302024,9.144,9.144,,,,
co-484,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0001789819418,-11.44212612,0.3718367769,9.041765664,-11.38632232,0.4596928553,9.119234336,-11.41422422,0.4501498435,-11.41422422,0.3813797888,0.07318356366,9.067984874,9.093015126,,,,
co-485,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0001789819418,-11.44212612,1.064307145,9.041765664,-11.38632232,1.152163223,9.119234336,-11.41422422,1.073850156,-11.41422422,1.142620211,0.07318356366,9.067984874,9.093015126,,,,
co-486,Electrical Metallic Tubing (EMT),,lv-4,,,,0.000730986879,-11.6293519,0.9766905272,13.11184416,-11.5735481,1.280672589,13.21525584,-11.60145,0.9812033691,-11.60145,1.276159747,0.2988917443,13.13937869,13.18772131,,,,
co-487,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0008358182551,4.605613725,-0.254,9.1160981,4.661417525,0.08775603338,9.1719019,4.633515625,-0.254,4.633515625,0.08775603338,0.3417560334,9.144,9.144,,,,
co-488,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0002026481824,4.605613725,0.6999322976,9.0017981,4.661417525,0.7827927024,9.0576019,4.633515625,0.6999322976,4.633515625,0.7827927024,0.08286040484,9.0297,9.0297,,,,
co-489,Electrical Metallic Tubing (EMT),,lv-3,,,,8.816900967E-05,4.605613725,0.3673626079,9.054465664,4.661417525,0.4203257231,9.119234336,4.633515625,0.3769056197,4.633515625,0.4107827112,0.03605124778,9.093015126,9.080684874,,,,
co-490,Electrical Metallic Tubing (EMT),,lv-3,,,,8.816900967E-05,4.605613725,1.062399277,9.054465664,4.661417525,1.115362392,9.119234336,4.633515625,1.10581938,4.633515625,1.071942289,0.03605124778,9.093015126,9.080684874,,,,
co-491,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0008648132504,-3.3680019,-0.254,13.1800981,-3.3121981,0.09961173828,13.2359019,-3.3401,-0.254,-3.3401,0.09961173828,0.3536117383,13.208,13.208,,,,
co-492,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0001207904877,-3.3680019,0.7373051111,13.0594481,-3.3121981,0.7866948889,13.1152519,-3.3401,0.7373051111,-3.3401,0.7866948889,0.04938977787,13.08735,13.08735,,,,
co-493,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0001138374852,-3.3680019,0.3870455806,13.11349582,-3.3121981,0.4498712688,13.18185418,-3.3401,0.3965885924,-3.3401,0.4403282569,0.04654677875,13.15563497,13.13971503,,,,
co-494,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0001138374852,-3.3680019,1.074128731,13.11349582,-3.3121981,1.136954419,13.18185418,-3.3401,1.127411408,-3.3401,1.083671743,0.04654677875,13.15563497,13.13971503,,,,
co-495,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0003071496002,4.6520481,0.6258277066,13.0403981,4.7078519,0.7514174844,13.0962019,4.67995,0.6258277066,4.67995,0.7514174844,0.1255897779,13.0683,13.0683,,,,
co-496,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0004641733208,4.6520481,-0.254,13.1800981,4.7078519,-0.06420511106,13.2359019,4.67995,-0.254,4.67995,-0.06420511106,0.1897948889,13.208,13.208,,,,
co-497,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0002500568834,4.6520481,0.2232287312,13.09444582,4.7078519,0.3383938643,13.18185418,4.67995,0.3288508524,4.67995,0.2327717431,0.1022452526,13.12066503,13.15563497,,,,
co-498,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0002500568834,4.6520481,1.038851327,13.09444582,4.7078519,1.15401646,13.18185418,4.67995,1.144473448,4.67995,1.048394339,0.1022452526,13.15563497,13.12066503,,,,
co-499,Electrical Metallic Tubing (EMT),,lv-2,,,,4.877752592E-05,-4.6697519,5.745855456,4.9377981,-4.6139481,5.7658,4.9936019,-4.64185,5.7658,-4.64185,5.745855456,0.01994454377,4.9657,4.9657,,,,
co-500,Electrical Metallic Tubing (EMT),,lv-2,,,,6.863471753E-05,-4.6697519,5.385171329,5.017018501,-4.6139481,5.435228671,5.079481499,-4.64185,5.397649438,-4.64185,5.422750562,0.02806391063,5.054525281,5.041974719,,,,
co-501,Electrical Metallic Tubing (EMT),,lv-3,,,,0.001570149821,17.16799732,-0.396875,8.89507176,17.22380112,0.2451403801,8.95087556,17.19589922,-0.396875,17.19589922,0.2451403801,0.6420153801,8.92297366,8.92297366,,,,
co-502,Electrical Metallic Tubing (EMT),,lv-3,,,,0.0009716878137,17.16799732,0.5270057593,8.943922988,17.22380112,0.9214641058,9.123050673,17.19589922,0.9126004712,17.19589922,0.5358693938,0.397311462,9.096594067,8.970379594,,,,
co-503,Electrical Metallic Tubing (EMT),,lv-4,,,,0.001561857514,17.15658716,-0.396875,12.9705481,17.21239096,0.2417497553,13.0263519,17.18448906,-0.396875,17.18448906,0.2417497553,0.6386247553,12.99845,12.99845,,,,
co-504,Electrical Metallic Tubing (EMT),,lv-4,,,,0.0009002896732,17.15658716,0.522952969,13.01880058,17.21239096,0.889922031,13.18764942,17.18448906,0.8811386102,17.18448906,0.5317363898,0.3681176209,13.16116607,13.04528393,,,,
co-505,Electrical Metallic Tubing (EMT),,lv-5,,,,0.0008223169988,8.7858981,3.9725981,13.5001,8.8417019,4.0284019,13.83633553,8.8138,4.0005,8.8138,4.0005,0.336235532,13.5001,13.83633553,,,,
co-506,Electrical Metallic Tubing (EMT),,lv-5,,,,0.0004916356924,8.713958421,3.9725981,14.09442875,8.812041579,4.0284019,14.30277125,8.741195894,4.0005,8.784804106,4.0005,0.2010239225,14.29671848,14.10048152,,,,
co-507,Electrical Metallic Tubing (EMT),,lv-2,,,,0.001213412231,-6.675179398,2.0866481,4.9758981,-6.179029729,2.1424519,5.0317019,-6.675179398,2.11455,-6.179029729,2.11455,0.4961496694,5.0038,5.0038,,,,
co-508,Electrical Metallic Tubing (EMT),,lv-2,,,,3.04787346E-05,-7.004618729,2.0866481,5.039137431,-6.971749794,2.1424519,5.095462569,-6.993941135,2.11455,-6.982427389,2.11455,0.01246238806,5.069684575,5.064915425,,,,
co-509,Electrical Metallic Tubing (EMT),,lv-2,,,,0.05513028912,-5.553020001,2.0866481,5.1028981,16.98909225,2.1424519,5.1587019,-5.553020001,2.11455,16.98909225,2.11455,22.54211225,5.1308,5.1308,,,,
co-510,Electrical Metallic Tubing (EMT),,lv-2,,,,3.04787346E-05,-5.882459333,2.0866481,5.039137431,-5.849590398,2.1424519,5.095462569,-5.871781738,2.11455,-5.860267993,2.11455,0.01246238806,5.064915425,5.069684575,,,,
co-511,Electrical Metallic Tubing (EMT),,lv-3,,,,0.007330125088,19.65882049,0.9626981,9.652,19.71462429,1.0185019,12.6492,19.68672239,0.9906,19.68672239,0.9906,2.9972,12.6492,9.652,,,,
co-512,Electrical Metallic Tubing (EMT),,lv-3,,,,0.009069476804,19.53182049,1.8770981,5.0292,19.58762429,1.9329019,8.7376,19.55972239,1.905,19.55972239,1.905,3.7084,8.7376,5.0292,,,,
co-513,Electrical Metallic Tubing (EMT),,lv-3,,,,0.01292089846,20.05013433,-0.3726630325,-1.1684,20.10593813,-0.3168592325,4.1148,20.07803623,-0.3447611325,20.07803623,-0.3447611325,5.2832,-1.1684,4.1148,,,,
co-514,Electrical Metallic Tubing (EMT),,lv-3,,,,0.01292089846,20.05013433,-0.2202630325,-1.1684,20.10593813,-0.1644592325,4.1148,20.07803623,-0.1923611325,20.07803623,-0.1923611325,5.2832,-1.1684,4.1148,,,,
co-515,Electrical Metallic Tubing (EMT),,lv-3,,,,0.01292089846,20.05013433,-0.06786303252,-1.1684,20.10593813,-0.01205923252,4.1148,20.07803623,-0.03996113252,20.07803623,-0.03996113252,5.2832,-1.1684,4.1148,,,,
co-516,Electrical Metallic Tubing (EMT),,lv-3,,,,0.01292089846,20.05013433,0.08453696748,-1.1684,20.10593813,0.1403407675,4.1148,20.07803623,0.1124388675,20.07803623,0.1124388675,5.2832,-1.1684,4.1148,,,,
co-517,Electrical Metallic Tubing (EMT),,lv-3,,,,0.01292089846,20.05013433,0.2369369675,-1.1684,20.10593813,0.2927407675,4.1148,20.07803623,0.2648388675,20.07803623,0.2648388675,5.2832,-1.1684,4.1148,,,,
co-518,Electrical Metallic Tubing (EMT),,lv-8,,,,7.804958971E-05,-24.58214125,-0.4993971725,-2.1135594,-24.51262079,-0.3183041196,-2.0901406,-24.52393121,-0.4963665568,-24.57083084,-0.3213347353,0.1812062756,-2.10185,-2.10185,,,,
co-519,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0001464367331,-24.60182145,-0.1748794299,-2.1135594,-24.57840265,0.1651,-2.0901406,-24.59011205,-0.1748794299,-24.59011205,0.1651,0.3399794299,-2.10185,-2.10185,,,,
co-520,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0007224919047,18.23171463,5.001419103,-1.96760966,18.53190028,5.057222903,-1.873536965,18.23537462,5.029321003,18.52824028,5.029321003,0.2954182515,-1.939948848,-1.901197776,,,,
co-521,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0002096857536,18.50388164,5.306219103,-1.960567984,18.59816805,5.362022903,-1.890423006,18.50883748,5.334121003,18.59321221,5.334121003,0.08573798308,-1.93310973,-1.917881261,,,,
co-522,Electrical Metallic Tubing (EMT),,lv-8,,,,8.002048021E-05,18.6392806,5.458619103,-1.957787362,18.68224157,5.514422903,-1.896679827,18.64471464,5.486521003,18.67680754,5.486521003,0.03271941207,-1.93041973,-1.924047459,,,,
co-523,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.01822239234,20.06269402,-5.303944342,-5.518404,20.23096902,-5.135669342,-4.699,20.14683152,-5.219806842,20.14683152,-5.219806842,0.819404,-5.518404,-4.699,,,,
co-524,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.01822239234,19.98312526,-4.699559555,-5.518404,20.15140026,-4.531284555,-4.699,20.06726276,-4.615422055,20.06726276,-4.615422055,0.819404,-5.518404,-4.699,,,,
co-525,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.1030425585,18.11033858,-3.838885958,-6.4595375,19.85321625,0.5727347729,-6.2912625,18.18940197,0.5439580531,19.77415286,-3.810109238,4.633501631,-6.3754,-6.3754,,,,
co-526,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.04853449078,18.33455879,-4.566056105,-6.4595375,19.72420022,-2.681783838,-6.2912625,18.4034802,-2.730043126,19.65527881,-4.517796817,2.182444277,-6.3754,-6.3754,,,,
co-527,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.4475638283,15.3947482,0.8775846326,-6.4595375,18.18849444,20.85291787,-6.2912625,18.10507675,0.8885667801,15.47816589,20.84193572,20.12554577,-6.3754,-6.3754,,,,
co-528,Rigid Nonmetallic Conduit (RNC Sch 80),,lv-8,,,,0.5172224835,15.1066148,-2.230664635,-6.4595375,18.28872917,20.85274458,-6.2912625,18.20530175,-2.219756658,15.19004222,20.8418366,23.25787767,-6.3754,-6.3754,,,,
co-529,Electrical Metallic Tubing (EMT),,lv-8,,,,0.0001232547297,-28.11058071,11.4151156,-2.494983022,-27.95556,11.4385344,-2.231325863,-27.96589878,11.426825,-28.10024192,11.426825,0.2861582054,-2.489485792,-2.236823093,,,,
co-530,Electrical Metallic Tubing (EMT),,lv-8,,,,2.880632312E-05,-28.36744071,11.4151156,-2.128168285,-28.30056161,11.4385344,-2.104749485,-28.30056161,11.426825,-28.36744071,11.426825,0.06687910269,-2.116458885,-2.116458885,,,,
